,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
210,여의도공원 문화의마당,"우리동네 산책맛집 여의도공원은 대한민국 국민이라면 모두 잘알고 살면서 힌번쯤은 가보는 곳이지요 각종행사가 자주 있는 여의도공원은 지난 4월12일에는 <한마음치매극복걷기행사>가 있었어요 오세훈시장님의 눈물머금은 한말씀이 인상적이었구요 치매어른신, 관계자 여러분, 동네주민들, 그리고 걷기친구들이 부스를 돌며 재미있는 체험도 했지요 벚꽃의 꽃비가 가득했던 공원은 아름다왔구요 초록초록한 풀들도 가득가득해요 공원한바퀴는 2.5km니까 함께 걷기 딱 좋아요 
행복한가게 주최의 마라톤 행사가 있어 아침 일찍부터 갔는데 사람들 정말 많았어요 5km완주하고 행사장 구경하며
 즐거운 시간을
보냈어요. 건강한 행사는 추억을 남겨야죠 😀 
오랜만에 방문한 여의도공원은 좋았습니다.
2024 동행 서울 누리 축제!!
굿
좋아요",공원 행사 걷기 여의도 초록 치매 대한민국 부스 사람 꽃비 추억 방문 만 여의도 행사 공원 굿 걷기 초록 치매 누리 축제 동행 서울 굿 행사 공원 여의도 치매 걷기,X,X,X,X,서울특별시 영등포구 여의공원로 68,A02,A0202,A02020700
211,여주 반려마루,"봉사다녀왔어요
입양을 기다리는 아가들이 너무 많아요
다들 좋은 가족 만나 행복한 견생 묘생 살기를 ㅜㅜ",입양 살기 아가 가족 묘생 견생 봉사 아가 봉사 입양 묘생 견생 살기 가족 견생 가족 묘생 봉사 살기 아가 입양,X,X,X,X,경기도 여주시 명품1로 1-2,A02,A0202,A02020600
212,역재방죽공원,"사계절 풍경을 늘 볼수있어요!
산책로가 짱이예요!

좋아요",산책로 이예 풍경 사계절 늘 풍경 늘 사계절 이예 산책로 산책로 이예 사계절 늘 풍경,X,X,X,X,충청남도 홍성군 홍성읍 충절로 925,A02,A0202,A02020700
213,연오랑세오녀테마공원 귀비고,또갈거예요~!,또 또 또,X,X,X,X,경상북도 포항시 남구 동해면 호미로 3012,A02,A0202,A02020600
214,연천 고랑포구 역사공원,"체험부스가 있고, 여유로운 공간이 좋았어요.
VR체험도 많고 실내에 유아 놀이시설이 두층이 잘되어 있어요.어린이 도서관도 있어서 좋아요.아이와 함께 방문 강추합니다.연천 역사와 VR체험도 다양하고 유아실내놀이터도 너무 잘 되어 있어요.유아시설 놀이터에 있으면 고랑포구 역사공원 전경이 다 보이고 하늘 구름도 잘 보여요.
굿
한적한 시골길 따라 들어가면 이런 곳이 있을까 싶은 곳에 있네요 아이와 놀러가기 딱 좋아요 VR체험이 많아서 좋구요 
놀이터와 작은 책놀이터도 잘 되어있어서 쾌적하게 재미있게 놀 수 있어요 
입장료가 생각보다 비싼 5천원이라 좀 아쉬웠지만 그래도 체험관이 있어서 좋았어요~~
아이놀기좋아요:)
생각보다 즐길거리가 많았어요
아이들이 좋아했답니당
토요일에 다녀왔어요
vr체험이 많아서 아이들이 좋아했어요!

연천 여행에서 좋은 점은 관광지들이 가깝게 분포되어 있었어요.
서로 이동도 편하고 생각보다 길도 좋아요.
방문하는 길에 비오려는 하늘이 예뻐서 사진 찰칵!
경순왕릉이랑 가까워서 함께 이용할 수 있어요.
교육과 재미 두가지를 충족시켜주는 좋은 곳이었습니다. 아이가 땀 내며 신나게 놀고왔어요😊",유아 놀이터 시설 실내 역사 체험 방문 하늘 아이 구름 아이 체험 생각 곳 놀이터 수 길 굿 좀 가기 연천 분포 여행 점 관광지 땀 아이 생각 서로 이동,X,X,O,O,경기도 연천군 장남면 장남로 270,A02,A0202,A02020700
215,연천로하스파크,잘 걷다 갑니다,,X,X,X,X,경기도 연천군 군남면 군중로 134,A02,A0202,A02020700
216,연호리조트,"시설이  너무  낙후됐어요  시설 좋은 모텔보다도  못하네요  전자렌지도 1층에  한대밖에  없고  고기 집게도 구비되어 있지않고  인덕션 위에  냄비도 동시에 2개  못올려요  침대는 너무 불편해서  허리가 아프고  삐그덕 소리가 나서  잠을 잘 못잤어요  청소상태도  별로였네요  명절밑에  방이없어  어쩔수  없이  빌린곳이지만  두번다시는 가고싶지  않네요 정말  비추예요
10년만의 강원도여행이라
맛있는거 원없이 먹는 생각에
가성비좋은 숙소를 열심히 찾다가
연호콘도의 몇몇댓글보고
고민좀했는데 막상 와서 지내보니
관광지 가깝고 따뜻하고 
아주 잘 지내다갑니다.
속초의 가성비갑 숙소맞네요.
오랫만에 속초여행계획하고
가성비숙소찾아왔는데
시내에서도 가깝고
뷰도좋고 설악산도가깝고
진짜 가성비갑인 숙소를 발견했네요.
시설은 좀 오래됬지만 따뜻하게 잘자고
주변여행 잘했네요.
다음 속초여행도 여기올 생각입니다.

그냥.. 진짜 방 없을때 어쩔수없이 사용하는.. 따로 방이 있는건 좋지만 인테리어 못 바꾸면 제발 침구랑 커텐 좀 바꿔주세요... 커텐 냄새에 이불 찝찝함에.. 
넘 오래된 곳.정말 실망한곳이다.이불,수건 추가도 돈지불해야하고 특히 방안 냉장고에 생수한통 서비스도 없다.넘 훈진곳.2번은 안올곳
구ㅅ
저렴하고 뷰가 진짜 좋은데요. 시설은 30년전 숙소느낌 모기 넘 많고 냉장고도 안되고요. 
정말 최악입니다
사전 꼭 확인하셔서 후회없길 바랍니다ㅜㅜ
저렴한 가격에 하루 지내기 괜찮아요 리뷰가 안좋아서 걱정했는데 다행이도 물은 잘 나와서 샤워하기 좋았어요 깨끗한 편이고 가격에 딱 맞는 곳이예요 생각보다 괜찮았습니다ㅎㅎ
충격적인 인테리어.. 사실상관없음
연휴에 늦게숙소알아봐서 남은곳이없어서어쩔수없었고다들악평이많았지만 선택권이없어서진행

객실들어오자마자 확 나는 냄새.아무리 환기시켜도 빠지지않는 특유의냄새
냉장고문열면 이상한냄새 병걸릴까봐 숨참고 문열음 ㅠ
씻고나서 ㅠ 수건 냄새 ㅠ
머리에 전이될까봐 얼른드라이기로말림
마지막침구냄새 ㅠ 하..... 꿉꿉한냄새...하...  

치약칫솔샴푸없으니챙기세요.

여긴 무료여도 안올예정
진짜 인간적으로 청소나 빨래는해주시는게맞나요?  냄새때문에 정신적고통이너무심해요
이불에서 요구루트 썩은내 나서 향수인중에뿌렬어요",시설 청소 여행 좀 가성 숙소 생각 비 방이 정말 속초 여행 다음 여기 생각 시설 주변 비갑 숙소 좀 냄새 곳 숙소 진짜 이불 냉장고 가성 인테리어 수건 커텐,X,X,O,O,강원특별자치도 속초시 싸리재길 247-20,A02,A0202,A02020200
217,열린송현녹지광장,"오전까지 비가 내려서인지. 날이 다시맑아지니 그림 같은 풍경이네요. 더욱이 뻥 뚫려 있어서 북악산까지 멋진 모습이 장관이었습니다. 

p.s
공덕에서 광화문까지 버스타고 왔는데 도로가에 심은 벚꽃들은 개화를 시작했습니다. 3.5일뒤면 제법 풍성 해질거 같습니다.
열린송현 녹지광장에서 1월21일까지 <송현동 솔빛축제>를 진행한다고 해요✨💡 정말 오랜만에 인사동&삼청동 데이트 왔는데 이 공간이 이렇게 변했을 줄이야! 공간도 생각보다 넓고 컨셉이 다 제각각이라 한바퀴 둘러보면서 사진찍기 좋았어요🙂 주말에 인사동이나 삼청동 방문할 계획있다면 저녁에 꼭 들러보세요!
넓게 조성된 광장. 시즌에 따라 설치 조형물이 들어선다. 이 공간이 좀 더 특별하게 활용되어도 좋겠지만, 이렇게 탁 트인 공간을 걷는 느낌이 좋기 때문에 지금의 아무것도 없는 컨셉을 유지해도 가끔 방문할 것 같음. 
열린 송현광장에 유채꽃이 활짝 피었습니다. 이른더위 로 5월에나 볼 수 있는 꽃을 4월말에 보게 되네요. 이번 주말 유채꽃밭을 찾는 분들이 많을듯 싶습니다
아직은 볼거리는 없지만 산책로는 잘되어 있어요.
☔️비오는 날 열린 송현 광장은 또다른 고즈넉한 매력이 있네요. 혼자 조용히 산책하기 좋은 도심 속 쉼터입니다. 안국역과 광화문 사이, 교통이 편리하고 걸어서 이동할 수 있는 삼청동, 인사동 산책 코스도 추천해요. 🚶🏻‍♀️
근처 볼일보고 지나가는길에 뭔가 있길래 들러봤는데 송현동솔빛축제장이었어요. 밤에 봤으면 멋있겠어요. 낮이라 그닥 볼꺼는 없지만 그래도 아쉬운마음에 여기저기 둘러보고 안내소에서 큐알찍고 설문조사하니 디퓨저를 선물로 주셨어요. 솔향 비슷하니 좋네요~^^ 올해가 축제 첫해라고 하니 앞으로가 더 기대되요.
열린송현🌸꽃 심고 있네요💕 주말에 사진찍기 좋겠어요!✨
1월 21일까지 송현동 솔빛축제를 진행합니다. 붐비지 않아서 사진 찍기 너무 좋고 중간 중간 안전요원도 있어서 안전하게 볼 수 있어요. 다만, 날씨가 추워 잔디바닥이 얼었다 녹았다를 반복해서 그런지 축축하고 미끄러웠어요.
새롭게 단장한 넓은광장에 불빛축제까지 했었네요
안국역1번출구에서 시작  주변에 볼거리도 많아요",축제 찍기 사진 주말 솔빛 송현동 수 중간 꽃 볼 공간 것 이 광장 더 컨셉 방문 열린송현 진행 삼청동 광장 볼거리 안국역 시작 유채꽃 광화문 날 산책 번 단장,O,X,O,O,서울특별시 종로구 송현동,A02,A0202,A02020700
218,영국군 설마리전투 추모공원,"영국군 설마리 전투 추모공원 상세리뷰 보러 가기 : https://blog.naver.com/ceoforyou/223212544294


Summary and Tips

※ 장점 
1. 역사적 가치  
2. 교육적 가치 
3. 평화의 메시지 
4. 휴식의 공간 

※ 단점 
1. 역사에 대한 이해 필요  
2. 알려지지 않은 관광지 (방문객이 적다)
설마릭계곡 작년만해도 많이 붐비지 않았는데 올해는 오전에 자리 잡지 않으면 편하게 자리 잡기 힘들고 
제발 고기는 구워먹지 맙시다.. ",전투 영국군 마리 가기 공원 설 추모 리뷰 장점 상세 역사 이해 필요 대한 가치 평화 메시지 교육 휴식 단점 자리 가치 릭 잡지 잡기 설마 계곡 제발 작년 고기,O,X,X,X,경기도 파주시 적성면 구읍리,A02,A0202,A02020700
219,영천댐하류공원,"대구근교 나들이 가기 좋아요!
자전거타고 킥보드타고 자연속에서 놀 수 있네요~ 
공원이 넓어 붐비는 느낌도 크게 없어요~ 
경관도 예쁘게 조성되어있구요~ 
텐트펴고 피크닉하기 좋습니다!
영천댐 드라이브길도 예뻐요^^
2024.4.9 기준 벚꽃이 만개했어요 
3.30 영천마라톤 때 벚꽃을 못 보고 와서 평일 오후에 다시 가보았습니다. 벚꽃 터널 아래 드라이브를 하니 기분이 참 좋았어요. 벚꽃비를 맞으며 캠핑하면 진짜 좋을듯요 ^^
캠핑하기 좋은곳이예요~^^
영천에서 공원관리를 너무 잘 하고 있는것 같아요.
쓰레기도 자주자주 오셔서 깔끔하게 치우시고 정돈하고 가셔서 버리는 사람들도 더 조심하게 되는것 같아요.
공원내 숯불은 금지니까 지겨 주시고 머무신 자리 깨끗하게 정리하고 사용한다면 이렇게 좋은 곳
자주자주 갈 수 있을것 같아요.
공기도 너무 맑고 봄에 벚꽃 피면 더욱 아름다울것 같아요.
새로운 캠핑장비 마련한 기념으로 왔어요
화장실과 개수대를 비롯한 공원 곳곳이 제법 잘 관리되고 있어 감사한 마음입니다
공원 보호를 위해 숯불이나 장작이 금지 되고 있고 하루에도 몇차례 규칙을 잘 지켜달라는 관리실에서의 안내방송에도 불구하고 꿋꿋하게 장작 때시는 분들이 보여 안타깝습니다
내가 누리는 것들이 당연한 것이 아닌 누군가의 보이지 않는 배려로 인한 것임을 기본으로 생각하면 좋겠습니다
영천댐을 따라서
활짝 핀 벚꽃길
봄이면 꼭 가봐야 할 명소
#영천댐 벚꽃길
영천댐공원에서의 가을 캠핑은 최고입니다.",공원 벚꽃 관리 댐 캠핑 장작 것 길 금지 숯불 벚꽃 타고 드라이브 수 보드 놀 텐트 자전거 자 연속 곳 캠핑 벚꽃 듯 진짜 비 영천 수 더욱 피,X,X,O,O,경상북도 영천시 임고면 신방로 19,A02,A0202,A02020700
220,옛청주역사공원,좋아요.,,X,X,X,X,충청북도 청주시 상당구 중앙로 36 (북문로2가),A02,A0202,A02020700
221,오동동문화광장,마산역에서 국화버스를 타고 오동동광장에 내려 국화구경도 하고 사진도 찍고 창동구경도 하고 좋아요,마산역 창동 타고 국화 버스 광장 오동동 사진 구경 국화 구경 타고 광장 오동동 창동 사진 마산역 버스 구경 국화 버스 사진 마산역 오동동 창동 광장 타고,X,X,X,O,경상남도 창원시 마산합포구 동성동,A02,A0202,A02020700
222,오류동역광장,"매일시끄러워요 예수쟁이들도 오고 뭔 상관없는노래하고 거의 매일 뭘하나봐요. 굳이 마이크로 소리 질러야하나. 광장 반대편 근처사는데 전철소리는 그렇다쳐도 무슨 팬미팅도 아니고 광신도집단인가 시끄러운데 매일 신고어디다해야할지
굿
좋아요
굿
굿
조아요 
조아",매일 뭘 거의 노래 예수 굿 소리 마이크로 굳이 반대편 마이크로 굳이 소리 매일 예수 노래 거의 뭘 팬미팅 반대편 굿 소리 광신도 광장 근처 팬미팅 집단 전철 무슨 다해,X,X,X,O,서울특별시 구로구 경인로20나길 17,A02,A0202,A02020700
223,오륙도해맞이공원,"사람이 많았는데도 주차할 곳이 많아 편했어요.
해산물은 뿔소라+해삼 30,000원 / 고동 10,000원
주문해서 옆에 테이블에 가서 초장(3,000원)주문해서 먹었는데, 미역도 서비스로 주셨는데 미역이 더 마싯네요 ㅎ
산책길이 잘되잇어 산챡하기 좋네요.
꽃 필때 한번 더 와봐야겠어요.
주말에 부산간김에 수선화보러 해맞이공원 다녀왔는데 사람 엄청 많고 주차시설은 잘되어 있지만 차가 많아 주차하는데 시간이 좀 걸렸네요..
자연풍경 너무 이쁘고 수선화도 만개해 좋은 꽃구경하다 갑니당 ㅎㅎ
강풍주의보가 발효됐던 3월 19일 방문했었어요ㅎㅎ바람이 너무 많이 불어 스카이워크는 통제됐었으나 속 시원한 바다와 수선화보고 힐링하고 왔습니다!!주차 걱정했었는데 평일이라 금방금방 빠져서 유료주차장 주차 잘 이용했네요~나들이 장소로 오륙도 해맞이공원 강력히 추천합니다👍👍
아름다운 곳입니다 바다 색깔도 이쁘고 섬이 그리같습니다 신분증을 안 가지고 가서 배를 못 탔지만 다음엔 배로 오륙도 투어를 하고 싶습니다 어른들이 걷기에는 가파른 언덕이 있습니다 편의점이 너무 작고 라면냄새가 심하고 가격이 1.5배입니다 브랜드 편의점이 들어와 깨끗하고 합리적인 가격으로 방문객을 맞아주면 좋겠습니다 그리고 주차장 아저씨 메가폰들고 소리 좀 지르지 말아주세요 경관과 어울리지 않습니다^^
부산항 노래에 나오는 오륙도 드디어 방문해 봤네요
시원한 바다와 공원, 뷰가 너무 좋았습니다, 추천해요!
오륙도해맞이공원에서 데크길 따라서 쭉~ 산책하고왔어요~ 날씨가 좋은날엔 뷰가 너무 이뻐서 사진도 잘나오는곳입니다.
좋아요ㆍ굿 만족합니다 행복했어요 
스카이워크? 말고 그곳이 다 보이는 산으로 올라가다보면 진짜 장관입니다^^ 바람이 엄청나게 불었는데도 기분좋았던 장소💙
다음에 또 와서 힐링하고 싶어용
수선화 보러 갔다가
맞은편 오륙도 스카이워크까지ㅡ
무섭지만 바다도 보고 예쁜 수선화도 보고
좋았네요 일찍가서 스카이워크 주차장에
주차하니 편했어요
 
지금 가니까 수선화 예쁘게 피어있고, 탁 트여있어서 사진 찍기도 너무 좋아요 ㅎㅎ 주말에 방문해서 방문객이 많았고, 차들도 많았네요! ",오륙도 주차 배 주차장 바다 곳 수선화 공원 금방 추천 더 미역 주문 곳 사진 따라서 쭉 날씨 날 산책 수선화 주차 스카이 워 사람 힐링 보고 바람 주말 꽃,O,X,O,O,부산광역시 남구 용호동,A02,A0202,A02020700
